,Unnamed: 0,path,x,y,w,h,image_id
7196,7196,HAM10000_images_part_2/ISIC_0032797.jpg,180,79,253,282,ISIC_0032797
7197,7197,HAM10000_images_part_2/ISIC_0033489.jpg,149,43,287,394,ISIC_0033489
7198,7198,HAM10000_images_part_2/ISIC_0032783.jpg,36,0,533,444,ISIC_0032783
7199,7199,HAM10000_images_part_2/ISIC_0030194.jpg,106,40,462,335,ISIC_0030194
7200,7200,HAM10000_images_part_2/ISIC_0033310.jpg,361,253,217,175,ISIC_0033310
7201,7201,HAM10000_images_part_2/ISIC_0030619.jpg,197,135,372,327,ISIC_0030619
7202,7202,HAM10000_images_part_2/ISIC_0031507.jpg,133,0,340,372,ISIC_0031507
7203,7203,HAM10000_images_part_2/ISIC_0029348.jpg,109,97,355,227,ISIC_0029348
7204,7204,HAM10000_images_part_2/ISIC_0031261.jpg,511,368,124,120,ISIC_0031261
7205,7205,HAM10000_images_part_2/ISIC_0034319.jpg,168,62,265,331,ISIC_0034319
7206,7206,HAM10000_images_part_2/ISIC_0033476.jpg,0,23,599,410,ISIC_0033476
7207,7207,HAM10000_images_part_2/ISIC_0032768.jpg,271,177,108,109,ISIC_0032768
7208,7208,HAM10000_images_part_2/ISIC_0033462.jpg,21,0,521,401,ISIC_0033462
7209,7209,HAM10000_images_part_2/ISIC_0031275.jpg,131,67,273,355,ISIC_0031275
7210,7210,HAM10000_images_part_2/ISIC_0031513.jpg,217,166,133,130,ISIC_0031513
7211,7211,HAM10000_images_part_2/ISIC_0033304.jpg,112,37,355,343,ISIC_0033304
7212,7212,HAM10000_images_part_2/ISIC_0030625.jpg,94,17,452,386,ISIC_0030625
7213,7213,HAM10000_images_part_2/ISIC_0029374.jpg,186,81,216,276,ISIC_0029374
7214,7214,HAM10000_images_part_2/ISIC_0032032.jpg,172,141,225,239,ISIC_0032032
7215,7215,HAM10000_images_part_2/ISIC_0032754.jpg,187,114,223,210,ISIC_0032754
7216,7216,HAM10000_images_part_2/ISIC_0029412.jpg,271,140,127,139,ISIC_0029412
7217,7217,HAM10000_images_part_2/ISIC_0030143.jpg,261,232,123,121,ISIC_0030143
7218,7218,HAM10000_images_part_2/ISIC_0029406.jpg,90,33,234,286,ISIC_0029406
7219,7219,HAM10000_images_part_2/ISIC_0031249.jpg,163,70,308,303,ISIC_0031249
7220,7220,HAM10000_images_part_2/ISIC_0030157.jpg,240,366,117,115,ISIC_0030157
7221,7221,HAM10000_images_part_2/ISIC_0032998.jpg,191,110,249,229,ISIC_0032998
7222,7222,HAM10000_images_part_2/ISIC_0032740.jpg,113,30,471,379,ISIC_0032740
7223,7223,HAM10000_images_part_2/ISIC_0032026.jpg,172,101,243,237,ISIC_0032026
7224,7224,HAM10000_images_part_2/ISIC_0033338.jpg,138,25,413,381,ISIC_0033338
7225,7225,HAM10000_images_part_2/ISIC_0030631.jpg,265,0,217,239,ISIC_0030631
7226,7226,HAM10000_images_part_2/ISIC_0029360.jpg,471,135,156,191,ISIC_0029360
7227,7227,HAM10000_images_part_2/ISIC_0029837.jpg,171,118,230,216,ISIC_0029837
7228,7228,HAM10000_images_part_2/ISIC_0029823.jpg,0,200,103,103,ISIC_0029823
7229,7229,HAM10000_images_part_2/ISIC_0033853.jpg,71,26,423,436,ISIC_0033853
7230,7230,HAM10000_images_part_2/ISIC_0032595.jpg,147,107,314,260,ISIC_0032595
7231,7231,HAM10000_images_part_2/ISIC_0030382.jpg,26,360,149,125,ISIC_0030382
7232,7232,HAM10000_images_part_2/ISIC_0031922.jpg,297,168,124,127,ISIC_0031922
7233,7233,HAM10000_images_part_2/ISIC_0031936.jpg,81,19,353,289,ISIC_0031936
7234,7234,HAM10000_images_part_2/ISIC_0031088.jpg,40,47,366,293,ISIC_0031088
7235,7235,HAM10000_images_part_2/ISIC_0030396.jpg,111,188,252,169,ISIC_0030396
7236,7236,HAM10000_images_part_2/ISIC_0033847.jpg,185,63,347,333,ISIC_0033847
7237,7237,HAM10000_images_part_2/ISIC_0032581.jpg,68,66,364,298,ISIC_0032581
7238,7238,HAM10000_images_part_2/ISIC_0033674.jpg,209,89,199,237,ISIC_0033674
7239,7239,HAM10000_images_part_2/ISIC_0031063.jpg,305,184,156,166,ISIC_0031063
7240,7240,HAM10000_images_part_2/ISIC_0031705.jpg,232,152,151,147,ISIC_0031705
7241,7241,HAM10000_images_part_2/ISIC_0033112.jpg,0,8,180,237,ISIC_0033112
7242,7242,HAM10000_images_part_2/ISIC_0033106.jpg,137,89,308,322,ISIC_0033106
7243,7243,HAM10000_images_part_2/ISIC_0032218.jpg,144,77,269,309,ISIC_0032218
7244,7244,HAM10000_images_part_2/ISIC_0031711.jpg,138,71,309,349,ISIC_0031711
7245,7245,HAM10000_images_part_2/ISIC_0030369.jpg,238,129,152,156,ISIC_0030369
7246,7246,HAM10000_images_part_2/ISIC_0031077.jpg,0,0,300,449,ISIC_0031077
7247,7247,HAM10000_images_part_2/ISIC_0029638.jpg,189,195,206,204,ISIC_0029638
7248,7248,HAM10000_images_part_2/ISIC_0033660.jpg,0,0,100,100,ISIC_0033660
7249,7249,HAM10000_images_part_2/ISIC_0030341.jpg,49,176,249,293,ISIC_0030341
7250,7250,HAM10000_images_part_2/ISIC_0029610.jpg,175,147,319,206,ISIC_0029610
7251,7251,HAM10000_images_part_2/ISIC_0033890.jpg,202,112,284,281,ISIC_0033890
7252,7252,HAM10000_images_part_2/ISIC_0032556.jpg,37,0,500,449,ISIC_0032556
7253,7253,HAM10000_images_part_2/ISIC_0033648.jpg,112,99,238,241,ISIC_0033648
7254,7254,HAM10000_images_part_2/ISIC_0034127.jpg,190,76,347,320,ISIC_0034127
7255,7255,HAM10000_images_part_2/ISIC_0032230.jpg,372,116,122,157,ISIC_0032230
7256,7256,HAM10000_images_part_2/ISIC_0031739.jpg,166,134,268,224,ISIC_0031739
7257,7257,HAM10000_images_part_2/ISIC_0030427.jpg,370,152,131,133,ISIC_0030427
7258,7258,HAM10000_images_part_2/ISIC_0030433.jpg,133,111,245,231,ISIC_0030433
7259,7259,HAM10000_images_part_2/ISIC_0032224.jpg,104,147,191,244,ISIC_0032224
7260,7260,HAM10000_images_part_2/ISIC_0033884.jpg,158,0,384,444,ISIC_0033884
7261,7261,HAM10000_images_part_2/ISIC_0032542.jpg,101,20,414,417,ISIC_0032542
7262,7262,HAM10000_images_part_2/ISIC_0034133.jpg,43,62,502,366,ISIC_0034133
7263,7263,HAM10000_images_part_2/ISIC_0030355.jpg,149,58,345,255,ISIC_0030355
7264,7264,HAM10000_images_part_2/ISIC_0029604.jpg,159,132,358,330,ISIC_0029604
7265,7265,HAM10000_images_part_2/ISIC_0029943.jpg,207,250,201,190,ISIC_0029943
7266,7266,HAM10000_images_part_2/ISIC_0029957.jpg,76,109,318,265,ISIC_0029957
7267,7267,HAM10000_images_part_2/ISIC_0033927.jpg,24,8,544,319,ISIC_0033927
7268,7268,HAM10000_images_part_2/ISIC_0034090.jpg,228,144,178,170,ISIC_0034090
7269,7269,HAM10000_images_part_2/ISIC_0031856.jpg,183,117,313,338,ISIC_0031856
7270,7270,HAM10000_images_part_2/ISIC_0030590.jpg,175,158,260,269,ISIC_0030590
7271,7271,HAM10000_images_part_2/ISIC_0033099.jpg,0,0,567,449,ISIC_0033099
7272,7272,HAM10000_images_part_2/ISIC_0032387.jpg,243,6,280,357,ISIC_0032387
7273,7273,HAM10000_images_part_2/ISIC_0032393.jpg,39,220,448,280,ISIC_0032393
7274,7274,HAM10000_images_part_2/ISIC_0031842.jpg,233,0,281,404,ISIC_0031842
7275,7275,HAM10000_images_part_2/ISIC_0030584.jpg,225,61,109,105,ISIC_0030584
7276,7276,HAM10000_images_part_2/ISIC_0033933.jpg,61,41,488,399,ISIC_0033933
7277,7277,HAM10000_images_part_2/ISIC_0034084.jpg,152,58,266,234,ISIC_0034084
7278,7278,HAM10000_images_part_2/ISIC_0033700.jpg,0,16,599,441,ISIC_0033700
7279,7279,HAM10000_images_part_2/ISIC_0031117.jpg,153,80,293,285,ISIC_0031117
7280,7280,HAM10000_images_part_2/ISIC_0029758.jpg,0,0,100,100,ISIC_0029758
7281,7281,HAM10000_images_part_2/ISIC_0030209.jpg,153,90,293,261,ISIC_0030209
7282,7282,HAM10000_images_part_2/ISIC_0029980.jpg,60,0,400,449,ISIC_0029980
7283,7283,HAM10000_images_part_2/ISIC_0031671.jpg,0,202,248,298,ISIC_0031671
7284,7284,HAM10000_images_part_2/ISIC_0032378.jpg,216,150,169,158,ISIC_0032378
7285,7285,HAM10000_images_part_2/ISIC_0033066.jpg,177,77,271,280,ISIC_0033066
7286,7286,HAM10000_images_part_2/ISIC_0033072.jpg,98,108,262,238,ISIC_0033072
7287,7287,HAM10000_images_part_2/ISIC_0031665.jpg,222,180,255,275,ISIC_0031665
7288,7288,HAM10000_images_part_2/ISIC_0031103.jpg,183,65,259,266,ISIC_0031103
7289,7289,HAM10000_images_part_2/ISIC_0029994.jpg,258,137,190,198,ISIC_0029994
7290,7290,HAM10000_images_part_2/ISIC_0033714.jpg,85,10,381,391,ISIC_0033714
7291,7291,HAM10000_images_part_2/ISIC_0029764.jpg,224,217,137,128,ISIC_0029764
7292,7292,HAM10000_images_part_2/ISIC_0030235.jpg,135,0,196,155,ISIC_0030235
7293,7293,HAM10000_images_part_2/ISIC_0034053.jpg,184,92,287,231,ISIC_0034053
7294,7294,HAM10000_images_part_2/ISIC_0032422.jpg,141,36,285,226,ISIC_0032422
7295,7295,HAM10000_images_part_2/ISIC_0032344.jpg,213,139,168,170,ISIC_0032344
7296,7296,HAM10000_images_part_2/ISIC_0031895.jpg,199,72,296,277,ISIC_0031895
7297,7297,HAM10000_images_part_2/ISIC_0030553.jpg,153,86,276,267,ISIC_0030553
7298,7298,HAM10000_images_part_2/ISIC_0031881.jpg,171,54,234,232,ISIC_0031881
7299,7299,HAM10000_images_part_2/ISIC_0030547.jpg,75,67,438,350,ISIC_0030547
7300,7300,HAM10000_images_part_2/ISIC_0031659.jpg,313,140,120,126,ISIC_0031659
7301,7301,HAM10000_images_part_2/ISIC_0032350.jpg,210,159,256,263,ISIC_0032350
7302,7302,HAM10000_images_part_2/ISIC_0034047.jpg,71,157,409,341,ISIC_0034047
7303,7303,HAM10000_images_part_2/ISIC_0033728.jpg,96,0,366,449,ISIC_0033728
7304,7304,HAM10000_images_part_2/ISIC_0032436.jpg,199,150,168,197,ISIC_0032436
7305,7305,HAM10000_images_part_2/ISIC_0029770.jpg,212,47,244,257,ISIC_0029770
7306,7306,HAM10000_images_part_2/ISIC_0030221.jpg,149,124,247,253,ISIC_0030221
7307,7307,HAM10000_images_part_2/ISIC_0030976.jpg,156,0,312,354,ISIC_0030976
7308,7308,HAM10000_images_part_2/ISIC_0032807.jpg,159,0,417,449,ISIC_0032807
7309,7309,HAM10000_images_part_2/ISIC_0029599.jpg,215,0,333,310,ISIC_0029599
7310,7310,HAM10000_images_part_2/ISIC_0032813.jpg,16,0,531,446,ISIC_0032813
7311,7311,HAM10000_images_part_2/ISIC_0030962.jpg,166,133,214,200,ISIC_0030962
7312,7312,HAM10000_images_part_2/ISIC_0032185.jpg,0,0,100,100,ISIC_0032185
7313,7313,HAM10000_images_part_2/ISIC_0030792.jpg,172,136,297,272,ISIC_0030792
7314,7314,HAM10000_images_part_2/ISIC_0034292.jpg,76,51,383,352,ISIC_0034292
7315,7315,HAM10000_images_part_2/ISIC_0034286.jpg,223,97,211,196,ISIC_0034286
7316,7316,HAM10000_images_part_2/ISIC_0030786.jpg,224,149,153,159,ISIC_0030786
7317,7317,HAM10000_images_part_2/ISIC_0031498.jpg,105,103,388,343,ISIC_0031498
7318,7318,HAM10000_images_part_2/ISIC_0032191.jpg,228,152,149,150,ISIC_0032191
7319,7319,HAM10000_images_part_2/ISIC_0033264.jpg,123,31,378,397,ISIC_0033264
7320,7320,HAM10000_images_part_2/ISIC_0031473.jpg,482,121,168,252,ISIC_0031473
7321,7321,HAM10000_images_part_2/ISIC_0031315.jpg,242,204,108,108,ISIC_0031315
7322,7322,HAM10000_images_part_2/ISIC_0033502.jpg,379,88,234,250,ISIC_0033502
7323,7323,HAM10000_images_part_2/ISIC_0032608.jpg,24,24,522,436,ISIC_0032608
7324,7324,HAM10000_images_part_2/ISIC_0033516.jpg,224,125,196,164,ISIC_0033516
7325,7325,HAM10000_images_part_2/ISIC_0034279.jpg,171,57,277,279,ISIC_0034279
7326,7326,HAM10000_images_part_2/ISIC_0031301.jpg,60,37,455,401,ISIC_0031301
7327,7327,HAM10000_images_part_2/ISIC_0031467.jpg,116,24,245,229,ISIC_0031467
7328,7328,HAM10000_images_part_2/ISIC_0030779.jpg,215,326,107,108,ISIC_0030779
7329,7329,HAM10000_images_part_2/ISIC_0033270.jpg,115,49,324,357,ISIC_0033270
7330,7330,HAM10000_images_part_2/ISIC_0030989.jpg,110,0,408,397,ISIC_0030989
7331,7331,HAM10000_images_part_2/ISIC_0030751.jpg,225,153,250,227,ISIC_0030751
7332,7332,HAM10000_images_part_2/ISIC_0033258.jpg,41,12,510,430,ISIC_0033258
7333,7333,HAM10000_images_part_2/ISIC_0032146.jpg,0,166,270,211,ISIC_0032146
7334,7334,HAM10000_images_part_2/ISIC_0032620.jpg,31,27,546,435,ISIC_0032620
7335,7335,HAM10000_images_part_2/ISIC_0034251.jpg,106,73,335,309,ISIC_0034251
7336,7336,HAM10000_images_part_2/ISIC_0030037.jpg,453,61,197,194,ISIC_0030037
7337,7337,HAM10000_images_part_2/ISIC_0029566.jpg,0,0,177,133,ISIC_0029566
7338,7338,HAM10000_images_part_2/ISIC_0031329.jpg,209,126,150,148,ISIC_0031329
7339,7339,HAM10000_images_part_2/ISIC_0030023.jpg,134,54,395,319,ISIC_0030023
7340,7340,HAM10000_images_part_2/ISIC_0029572.jpg,108,82,390,311,ISIC_0029572
7341,7341,HAM10000_images_part_2/ISIC_0032634.jpg,170,150,244,296,ISIC_0032634
7342,7342,HAM10000_images_part_2/ISIC_0034245.jpg,92,13,411,449,ISIC_0034245
7343,7343,HAM10000_images_part_2/ISIC_0032152.jpg,141,94,291,272,ISIC_0032152
7344,7344,HAM10000_images_part_2/ISIC_0030745.jpg,194,192,308,258,ISIC_0030745
7345,7345,HAM10000_images_part_2/ISIC_0034244.jpg,168,110,232,253,ISIC_0034244
7346,7346,HAM10000_images_part_2/ISIC_0032635.jpg,158,91,283,238,ISIC_0032635
7347,7347,HAM10000_images_part_2/ISIC_0029573.jpg,220,124,286,245,ISIC_0029573
7348,7348,HAM10000_images_part_2/ISIC_0030022.jpg,171,294,117,117,ISIC_0030022
7349,7349,HAM10000_images_part_2/ISIC_0030744.jpg,83,22,246,222,ISIC_0030744
7350,7350,HAM10000_images_part_2/ISIC_0032153.jpg,155,190,139,152,ISIC_0032153
7351,7351,HAM10000_images_part_2/ISIC_0032147.jpg,181,130,233,244,ISIC_0032147
7352,7352,HAM10000_images_part_2/ISIC_0033259.jpg,82,0,350,426,ISIC_0033259
7353,7353,HAM10000_images_part_2/ISIC_0030750.jpg,46,51,396,303,ISIC_0030750
7354,7354,HAM10000_images_part_2/ISIC_0030988.jpg,187,101,211,203,ISIC_0030988
7355,7355,HAM10000_images_part_2/ISIC_0029567.jpg,199,188,202,193,ISIC_0029567
7356,7356,HAM10000_images_part_2/ISIC_0031328.jpg,14,55,381,275,ISIC_0031328
7357,7357,HAM10000_images_part_2/ISIC_0030036.jpg,107,36,120,115,ISIC_0030036
7358,7358,HAM10000_images_part_2/ISIC_0034250.jpg,163,15,261,321,ISIC_0034250
7359,7359,HAM10000_images_part_2/ISIC_0032621.jpg,232,147,190,197,ISIC_0032621
7360,7360,HAM10000_images_part_2/ISIC_0031300.jpg,258,49,146,151,ISIC_0031300
7361,7361,HAM10000_images_part_2/ISIC_0034278.jpg,75,3,419,402,ISIC_0034278
7362,7362,HAM10000_images_part_2/ISIC_0033517.jpg,188,102,252,238,ISIC_0033517
7363,7363,HAM10000_images_part_2/ISIC_0032609.jpg,218,96,212,293,ISIC_0032609
7364,7364,HAM10000_images_part_2/ISIC_0033271.jpg,154,116,236,227,ISIC_0033271
7365,7365,HAM10000_images_part_2/ISIC_0030778.jpg,206,1,190,214,ISIC_0030778
7366,7366,HAM10000_images_part_2/ISIC_0031466.jpg,109,43,328,356,ISIC_0031466
7367,7367,HAM10000_images_part_2/ISIC_0031472.jpg,150,58,254,270,ISIC_0031472
7368,7368,HAM10000_images_part_2/ISIC_0033265.jpg,169,118,270,267,ISIC_0033265
7369,7369,HAM10000_images_part_2/ISIC_0033503.jpg,142,71,301,301,ISIC_0033503
7370,7370,HAM10000_images_part_2/ISIC_0031314.jpg,273,80,151,143,ISIC_0031314
7371,7371,HAM10000_images_part_2/ISIC_0034287.jpg,103,19,394,401,ISIC_0034287
7372,7372,HAM10000_images_part_2/ISIC_0032190.jpg,427,0,137,155,ISIC_0032190
7373,7373,HAM10000_images_part_2/ISIC_0031499.jpg,178,60,302,312,ISIC_0031499
7374,7374,HAM10000_images_part_2/ISIC_0030787.jpg,90,91,298,325,ISIC_0030787
7375,7375,HAM10000_images_part_2/ISIC_0030793.jpg,141,103,304,277,ISIC_0030793
7376,7376,HAM10000_images_part_2/ISIC_0032184.jpg,148,42,318,338,ISIC_0032184
7377,7377,HAM10000_images_part_2/ISIC_0034293.jpg,167,88,302,262,ISIC_0034293
7378,7378,HAM10000_images_part_2/ISIC_0032812.jpg,207,136,193,181,ISIC_0032812
7379,7379,HAM10000_images_part_2/ISIC_0030963.jpg,146,75,299,309,ISIC_0030963
7380,7380,HAM10000_images_part_2/ISIC_0030977.jpg,208,101,234,218,ISIC_0030977
7381,7381,HAM10000_images_part_2/ISIC_0029598.jpg,229,137,176,170,ISIC_0029598
7382,7382,HAM10000_images_part_2/ISIC_0032806.jpg,120,0,473,178,ISIC_0032806
7383,7383,HAM10000_images_part_2/ISIC_0032351.jpg,51,107,402,288,ISIC_0032351
7384,7384,HAM10000_images_part_2/ISIC_0031658.jpg,134,63,305,248,ISIC_0031658
7385,7385,HAM10000_images_part_2/ISIC_0030546.jpg,86,90,320,317,ISIC_0030546
7386,7386,HAM10000_images_part_2/ISIC_0031880.jpg,194,104,226,295,ISIC_0031880
7387,7387,HAM10000_images_part_2/ISIC_0030220.jpg,287,98,121,122,ISIC_0030220
7388,7388,HAM10000_images_part_2/ISIC_0029771.jpg,192,145,247,248,ISIC_0029771
7389,7389,HAM10000_images_part_2/ISIC_0032437.jpg,110,24,282,259,ISIC_0032437
7390,7390,HAM10000_images_part_2/ISIC_0033729.jpg,204,82,213,297,ISIC_0033729
7391,7391,HAM10000_images_part_2/ISIC_0034046.jpg,44,45,534,371,ISIC_0034046
7392,7392,HAM10000_images_part_2/ISIC_0032423.jpg,167,58,295,349,ISIC_0032423
7393,7393,HAM10000_images_part_2/ISIC_0034052.jpg,119,77,316,334,ISIC_0034052
7394,7394,HAM10000_images_part_2/ISIC_0030234.jpg,0,22,200,353,ISIC_0030234
7395,7395,HAM10000_images_part_2/ISIC_0029765.jpg,160,64,388,294,ISIC_0029765
7396,7396,HAM10000_images_part_2/ISIC_0030552.jpg,128,76,328,276,ISIC_0030552
7397,7397,HAM10000_images_part_2/ISIC_0031894.jpg,144,92,332,303,ISIC_0031894
7398,7398,HAM10000_images_part_2/ISIC_0032345.jpg,190,122,210,209,ISIC_0032345
7399,7399,HAM10000_images_part_2/ISIC_0031664.jpg,95,96,280,322,ISIC_0031664
7400,7400,HAM10000_images_part_2/ISIC_0033073.jpg,136,69,332,360,ISIC_0033073
7401,7401,HAM10000_images_part_2/ISIC_0033715.jpg,171,91,292,321,ISIC_0033715
7402,7402,HAM10000_images_part_2/ISIC_0029995.jpg,130,1,376,432,ISIC_0029995
7403,7403,HAM10000_images_part_2/ISIC_0031102.jpg,200,52,376,370,ISIC_0031102
7404,7404,HAM10000_images_part_2/ISIC_0029981.jpg,0,0,100,100,ISIC_0029981
7405,7405,HAM10000_images_part_2/ISIC_0030208.jpg,165,95,326,269,ISIC_0030208
7406,7406,HAM10000_images_part_2/ISIC_0031116.jpg,157,85,296,281,ISIC_0031116
7407,7407,HAM10000_images_part_2/ISIC_0029759.jpg,225,152,170,153,ISIC_0029759
7408,7408,HAM10000_images_part_2/ISIC_0033701.jpg,181,42,316,359,ISIC_0033701
7409,7409,HAM10000_images_part_2/ISIC_0033067.jpg,372,0,245,130,ISIC_0033067
7410,7410,HAM10000_images_part_2/ISIC_0032379.jpg,228,143,149,159,ISIC_0032379
7411,7411,HAM10000_images_part_2/ISIC_0031670.jpg,193,338,203,158,ISIC_0031670
7412,7412,HAM10000_images_part_2/ISIC_0030585.jpg,460,270,162,145,ISIC_0030585
7413,7413,HAM10000_images_part_2/ISIC_0031843.jpg,79,69,365,304,ISIC_0031843
7414,7414,HAM10000_images_part_2/ISIC_0032392.jpg,436,127,214,373,ISIC_0032392
7415,7415,HAM10000_images_part_2/ISIC_0034085.jpg,28,77,518,274,ISIC_0034085
7416,7416,HAM10000_images_part_2/ISIC_0033932.jpg,101,48,365,418,ISIC_0033932
7417,7417,HAM10000_images_part_2/ISIC_0034091.jpg,73,45,351,319,ISIC_0034091
7418,7418,HAM10000_images_part_2/ISIC_0033926.jpg,47,4,527,398,ISIC_0033926
7419,7419,HAM10000_images_part_2/ISIC_0032386.jpg,101,21,314,390,ISIC_0032386
7420,7420,HAM10000_images_part_2/ISIC_0033098.jpg,210,116,204,207,ISIC_0033098
7421,7421,HAM10000_images_part_2/ISIC_0030591.jpg,114,118,189,195,ISIC_0030591
7422,7422,HAM10000_images_part_2/ISIC_0031857.jpg,227,130,212,223,ISIC_0031857
7423,7423,HAM10000_images_part_2/ISIC_0029956.jpg,117,33,397,322,ISIC_0029956
7424,7424,HAM10000_images_part_2/ISIC_0029942.jpg,128,56,287,272,ISIC_0029942
7425,7425,HAM10000_images_part_2/ISIC_0032225.jpg,134,178,149,153,ISIC_0032225
7426,7426,HAM10000_images_part_2/ISIC_0030432.jpg,93,0,418,421,ISIC_0030432
7427,7427,HAM10000_images_part_2/ISIC_0029605.jpg,114,167,321,269,ISIC_0029605
7428,7428,HAM10000_images_part_2/ISIC_0030354.jpg,197,81,225,258,ISIC_0030354
7429,7429,HAM10000_images_part_2/ISIC_0034132.jpg,131,17,395,396,ISIC_0034132
7430,7430,HAM10000_images_part_2/ISIC_0032543.jpg,58,31,399,356,ISIC_0032543
7431,7431,HAM10000_images_part_2/ISIC_0033885.jpg,78,0,501,449,ISIC_0033885
7432,7432,HAM10000_images_part_2/ISIC_0034126.jpg,192,102,253,254,ISIC_0034126
7433,7433,HAM10000_images_part_2/ISIC_0033649.jpg,108,4,460,406,ISIC_0033649
7434,7434,HAM10000_images_part_2/ISIC_0032557.jpg,135,38,315,333,ISIC_0032557
7435,7435,HAM10000_images_part_2/ISIC_0033891.jpg,501,340,106,106,ISIC_0033891
7436,7436,HAM10000_images_part_2/ISIC_0029611.jpg,387,282,263,218,ISIC_0029611
7437,7437,HAM10000_images_part_2/ISIC_0030340.jpg,233,137,166,171,ISIC_0030340
7438,7438,HAM10000_images_part_2/ISIC_0030426.jpg,91,6,411,449,ISIC_0030426
7439,7439,HAM10000_images_part_2/ISIC_0031738.jpg,22,0,338,366,ISIC_0031738
7440,7440,HAM10000_images_part_2/ISIC_0032231.jpg,110,107,298,251,ISIC_0032231
7441,7441,HAM10000_images_part_2/ISIC_0031710.jpg,62,30,436,374,ISIC_0031710
7442,7442,HAM10000_images_part_2/ISIC_0032219.jpg,54,53,516,368,ISIC_0032219
7443,7443,HAM10000_images_part_2/ISIC_0033107.jpg,140,77,275,287,ISIC_0033107
7444,7444,HAM10000_images_part_2/ISIC_0033661.jpg,230,88,206,253,ISIC_0033661
7445,7445,HAM10000_images_part_2/ISIC_0031076.jpg,38,35,516,435,ISIC_0031076
7446,7446,HAM10000_images_part_2/ISIC_0029639.jpg,107,216,230,206,ISIC_0029639
7447,7447,HAM10000_images_part_2/ISIC_0030368.jpg,405,0,245,302,ISIC_0030368
7448,7448,HAM10000_images_part_2/ISIC_0031062.jpg,141,79,212,220,ISIC_0031062
7449,7449,HAM10000_images_part_2/ISIC_0033675.jpg,102,101,388,368,ISIC_0033675
7450,7450,HAM10000_images_part_2/ISIC_0033113.jpg,117,28,339,354,ISIC_0033113
7451,7451,HAM10000_images_part_2/ISIC_0031704.jpg,19,18,459,449,ISIC_0031704
7452,7452,HAM10000_images_part_2/ISIC_0031937.jpg,459,305,139,130,ISIC_0031937
7453,7453,HAM10000_images_part_2/ISIC_0032580.jpg,176,50,293,346,ISIC_0032580
7454,7454,HAM10000_images_part_2/ISIC_0033846.jpg,174,110,229,222,ISIC_0033846
7455,7455,HAM10000_images_part_2/ISIC_0030397.jpg,114,83,242,253,ISIC_0030397
7456,7456,HAM10000_images_part_2/ISIC_0031089.jpg,181,1,241,300,ISIC_0031089
7457,7457,HAM10000_images_part_2/ISIC_0030383.jpg,286,201,129,146,ISIC_0030383
7458,7458,HAM10000_images_part_2/ISIC_0032594.jpg,145,79,295,266,ISIC_0032594
7459,7459,HAM10000_images_part_2/ISIC_0033852.jpg,223,163,203,160,ISIC_0033852
7460,7460,HAM10000_images_part_2/ISIC_0031923.jpg,201,68,266,271,ISIC_0031923
7461,7461,HAM10000_images_part_2/ISIC_0029822.jpg,113,31,360,375,ISIC_0029822
7462,7462,HAM10000_images_part_2/ISIC_0029836.jpg,149,86,232,276,ISIC_0029836
7463,7463,HAM10000_images_part_2/ISIC_0032741.jpg,133,0,371,430,ISIC_0032741
7464,7464,HAM10000_images_part_2/ISIC_0032999.jpg,240,161,149,154,ISIC_0032999
7465,7465,HAM10000_images_part_2/ISIC_0030156.jpg,150,98,285,268,ISIC_0030156
7466,7466,HAM10000_images_part_2/ISIC_0029407.jpg,135,79,255,300,ISIC_0029407
7467,7467,HAM10000_images_part_2/ISIC_0031248.jpg,60,4,485,423,ISIC_0031248
7468,7468,HAM10000_images_part_2/ISIC_0029361.jpg,168,195,261,216,ISIC_0029361
7469,7469,HAM10000_images_part_2/ISIC_0030630.jpg,116,38,310,326,ISIC_0030630
7470,7470,HAM10000_images_part_2/ISIC_0033339.jpg,189,105,271,228,ISIC_0033339
7471,7471,HAM10000_images_part_2/ISIC_0032027.jpg,185,126,213,195,ISIC_0032027
7472,7472,HAM10000_images_part_2/ISIC_0032033.jpg,150,61,243,253,ISIC_0032033
7473,7473,HAM10000_images_part_2/ISIC_0029375.jpg,0,72,599,404,ISIC_0029375
7474,7474,HAM10000_images_part_2/ISIC_0030624.jpg,85,82,367,401,ISIC_0030624
7475,7475,HAM10000_images_part_2/ISIC_0030142.jpg,0,290,139,150,ISIC_0030142
7476,7476,HAM10000_images_part_2/ISIC_0029413.jpg,0,0,452,374,ISIC_0029413
7477,7477,HAM10000_images_part_2/ISIC_0032755.jpg,217,125,181,196,ISIC_0032755
7478,7478,HAM10000_images_part_2/ISIC_0031274.jpg,66,54,350,349,ISIC_0031274
7479,7479,HAM10000_images_part_2/ISIC_0033463.jpg,139,73,305,311,ISIC_0033463
7480,7480,HAM10000_images_part_2/ISIC_0033305.jpg,152,14,283,369,ISIC_0033305
7481,7481,HAM10000_images_part_2/ISIC_0031512.jpg,0,0,352,289,ISIC_0031512
7482,7482,HAM10000_images_part_2/ISIC_0031506.jpg,295,55,348,424,ISIC_0031506
